Stazione,Descrizione,Inquinante,Data,Media_Giornaliera,Ore_Disponibili,latitude,longitude
IT2213A,Cava dei Tirreni Stadio,O3,2025-11-28,46.61913043478261,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-11-29,37.909565217391304,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-04,39.96909090909091,22,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-05,42.25363636363635,22,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-06,44.50272727272728,22,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-07,34.08545454545455,22,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-08,40.13217391304348,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-09,23.497272727272726,22,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-10,20.027272727272727,22,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-11,19.059565217391306,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-12,18.625714285714285,21,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-13,24.687826086956523,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-14,27.398947368421062,19,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-15,22.224444444444444,18,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-16,38.24260869565218,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-17,28.97826086956522,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-18,13.580434782608695,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-19,15.88869565217391,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-20,37.706086956521744,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-21,31.864347826086956,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-22,24.20608695652174,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-23,43.91391304347825,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-24,58.102727272727265,22,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-25,34.850434782608694,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-26,48.37130434782608,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-27,43.96454545454545,22,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-28,36.85391304347826,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-29,42.00869565217391,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-30,28.470434782608702,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,O3,2025-12-31,63.899999999999984,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-10-11,8.641250000000001,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-10-12,12.128333333333332,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-10-13,26.256249999999994,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-10-14,24.965000000000003,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-10-15,39.52133333333333,15,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-10-16,9.152142857142858,14,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-10-17,7.177500000000001,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-10-18,11.025,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-10-19,16.741666666666664,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-10-20,16.80875,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-10-21,13.27041666666667,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-10-22,12.929166666666665,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-10-23,13.816250000000002,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-10-25,17.01666666666667,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-10-26,13.568333333333335,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-10-27,20.1825,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-10-28,18.347499999999997,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-10-29,17.133750000000003,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-10-30,14.872083333333334,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-10-31,21.915217391304346,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-01,21.817083333333333,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-02,15.984166666666667,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-03,13.487916666666665,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-04,7.276666666666664,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-05,12.47875,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-06,16.418333333333333,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-07,12.181904761904761,21,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-08,13.092500000000001,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-09,8.248333333333335,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-10,14.674166666666666,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-11,21.736666666666665,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-12,26.675,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-13,28.513749999999998,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-14,32.1825,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-15,27.66208333333333,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-16,24.696250000000003,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-17,30.846249999999994,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-18,18.143124999999998,16,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-19,11.440416666666664,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-20,12.084166666666667,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-21,14.869565217391306,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-22,13.730416666666665,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-23,21.24416666666667,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-24,11.060833333333333,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-25,18.379166666666666,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-26,14.490833333333335,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-27,10.695833333333333,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-28,7.602916666666666,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-11-29,25.842083333333335,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-04,29.39208333333333,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-05,14.389166666666668,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-06,21.312083333333334,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-07,25.26541666666667,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-08,23.247272727272726,22,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-09,41.3025,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-10,57.55333333333334,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-11,61.41208333333333,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-12,55.48272727272728,22,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-13,47.23125000000001,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-14,47.22958333333332,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-15,39.041666666666664,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-16,21.297916666666662,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-17,32.82375,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-18,42.263478260869576,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-19,48.470000000000006,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-20,20.583333333333332,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-21,18.0775,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-22,34.18333333333333,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-23,11.696666666666664,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-24,15.160416666666663,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-25,20.765,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-26,13.204166666666667,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-27,14.988333333333332,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-28,20.548333333333332,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-29,29.32375,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-30,30.236666666666668,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,PM10,2025-12-31,10.232916666666666,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-10-11,5.12,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-10-12,8.07,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-10-13,17.776249999999997,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-10-14,17.274166666666662,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-10-15,30.981333333333335,15,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-10-16,6.154285714285714,14,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-10-17,4.132083333333333,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-10-18,6.440833333333333,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-10-19,12.793749999999998,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-10-20,11.55375,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-10-21,9.495,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-10-22,7.764166666666665,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-10-23,7.6670833333333315,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-10-25,8.545416666666668,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-10-26,7.16125,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-10-27,8.935,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-10-28,9.169583333333332,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-10-29,8.952083333333336,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-10-30,8.660416666666665,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-10-31,12.52086956521739,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-01,14.671249999999995,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-02,10.595416666666669,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-03,8.739166666666666,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-04,3.1799999999999993,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-05,7.904166666666666,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-06,10.63875,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-07,7.70095238095238,21,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-08,10.376666666666667,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-09,5.7179166666666665,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-10,10.546666666666669,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-11,15.469999999999999,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-12,19.909583333333334,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-13,23.153750000000002,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-14,26.08541666666666,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-15,19.36583333333333,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-16,12.140833333333333,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-17,16.905,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-18,13.131250000000001,16,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-19,7.343333333333333,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-20,7.9004166666666675,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-21,11.700000000000001,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-22,12.142916666666666,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-23,18.509166666666665,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-24,6.497083333333333,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-25,9.157916666666667,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-26,10.45375,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-27,7.864583333333332,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-28,5.240416666666667,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-11-29,22.37958333333333,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-04,22.30916666666667,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-05,8.900833333333333,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-06,17.81375,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-07,21.579166666666666,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-08,20.309545454545457,22,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-09,33.665416666666665,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-10,50.61291666666667,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-11,55.568749999999994,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-12,51.00608695652174,23,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-13,42.0775,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-14,42.322500000000005,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-15,33.237083333333324,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-16,15.871250000000009,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-17,21.754166666666666,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-18,27.100416666666664,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-19,32.69875,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-20,14.709583333333333,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-21,14.307500000000003,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-22,25.40291666666667,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-23,7.819166666666667,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-24,11.57291666666667,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-25,17.410833333333336,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-26,11.047500000000001,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-27,11.96875,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-28,17.800833333333333,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-29,25.216666666666665,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-30,24.92916666666667,24,40.7125,14.638
IT2213A,Cava dei Tirreni Stadio,"PM2,5",2025-12-31,5.740833333333334,24,40.7125,14.638
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-09-21,29.234782608695646,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-09-22,38.58,10,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-10-11,8.08,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-10-12,21.17333333333333,21,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-10-13,42.04571428571429,21,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-10-14,41.22956521739131,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-10-15,18.239565217391306,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-10-16,9.708260869565216,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-10-17,12.722826086956522,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-10-18,27.692608695652172,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-10-19,19.659130434782607,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-10-20,33.673913043478265,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-10-21,21.493043478260866,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-10-22,28.846956521739138,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-10-23,15.383478260869568,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-10-25,21.3875,4,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-10-27,19.30545454545455,11,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-10-28,28.59086956521739,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-10-29,28.582608695652176,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-10-30,17.61782608695652,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-10-31,37.680913043478256,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-01,25.65391304347826,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-02,29.200434782608696,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-03,24.06434782608696,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-04,9.487272727272726,22,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-05,29.01043478260869,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-06,48.01782608695652,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-07,42.47008695652174,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-08,24.60521739130435,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-09,8.93608695652174,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-10,24.08478260869565,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-11,40.944545454545455,22,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-12,47.38826086956522,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-13,47.93521739130437,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-14,43.395086956521745,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-15,46.5995652173913,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-16,34.84304347826087,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-17,28.0604347826087,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-18,35.02043478260869,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-19,29.301739130434786,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-20,30.81130434782609,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-21,38.318782608695656,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-22,32.42782608695652,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-23,34.77304347826087,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-24,27.008695652173916,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-25,13.76913043478261,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-26,32.889565217391294,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-27,25.849999999999998,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-28,14.19626086956522,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-11-29,31.563478260869562,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-04,38.231818181818184,22,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-05,43.17843478260869,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-06,27.521391304347823,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-07,41.07565217391304,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-08,38.209999999999994,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-09,52.45782608695653,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-10,49.426956521739136,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-11,46.35521739130435,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-12,45.467999999999996,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-13,40.00434782608697,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-14,41.2608695652174,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-15,55.19695652173912,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-16,20.3504347826087,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-17,38.906956521739126,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-18,54.93478260869565,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-19,58.07308695652173,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-20,13.94869565217391,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-21,10.697391304347827,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-22,30.049130434782608,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-23,17.773043478260867,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-24,22.050739130434785,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-25,24.04295652173913,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-26,8.511217391304347,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-27,10.256818181818181,22,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-28,40.96260869565218,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-29,38.83086956521739,23,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-30,50.78809523809524,21,40.7473393,14.6410145
IT2214A,Nocera Inferiore Sc. Solimena,NO2,2025-12-31,6.116956521739129,23,40.7473393,14.6410145
